"id";"mb_avg_rating";"mb_n_users"
"http://dbpedia.org/resource/Blackjazz";"73";"3"
"http://dbpedia.org/resource/Nine_Types_of_Light";"100";"1"
"http://dbpedia.org/resource/Not_Your_Kind_of_People";"80";"1"
"http://dbpedia.org/resource/Morph_the_Cat";"80";"1"
"http://dbpedia.org/resource/Fork_in_the_Road";"60";"1"
"http://dbpedia.org/resource/The_Greatest_Story_Never_Told";"";""
"http://dbpedia.org/resource/R.A.P._Music";"90";"2"
"http://dbpedia.org/resource/Peaceful,_the_World_Lays_Me_Down";"";""
"http://dbpedia.org/resource/Bonfires_on_the_Heath";"80";"1"
"http://dbpedia.org/resource/At_Your_Inconvenience";"";""
"http://dbpedia.org/resource/Can't_Be_Tamed";"80";"1"
"http://dbpedia.org/resource/The_Covers_Record";"";""
"http://dbpedia.org/resource/Kill_the_Moonlight";"";""
"http://dbpedia.org/resource/Something_to_Die_For";"80";"1"
"http://dbpedia.org/resource/Arular";"90";"4"
"http://dbpedia.org/resource/What_Doesn't_Kill_You,_Eventually_Kills_You";"";""
"http://dbpedia.org/resource/Citrus_(album)";"100";"1"
"http://dbpedia.org/resource/Travistan";"40";"1"
"http://dbpedia.org/resource/Born_Villain";"70";"2"
"http://dbpedia.org/resource/Ringo_2012";"";""
"http://dbpedia.org/resource/Twisted_Angel";"";""
"http://dbpedia.org/resource/Storm_Corrosion_(album)";"90";"2"
"http://dbpedia.org/resource/The_Last_Broadcast_(album)";"84";"5"
"http://dbpedia.org/resource/Walking_Cloud_and_Deep_Red_Sky,_Flag_Fluttered_and_the_Sun_Shined";"80";"1"
"http://dbpedia.org/resource/J.Lo_(album)";"40";"1"
"http://dbpedia.org/resource/Yellow_&_Green_(Baroness_album)";"80";"1"
"http://dbpedia.org/resource/Skyscraper_National_Park";"";""
"http://dbpedia.org/resource/Clash_Battle_Guilt_Pride";"60";"1"
"http://dbpedia.org/resource/Human_After_All";"76";"5"
"http://dbpedia.org/resource/Goodbye_Alice_in_Wonderland";"100";"1"
"http://dbpedia.org/resource/If_Songs_Could_Be_Held";"";""
"http://dbpedia.org/resource/Pain_Is_Love";"";""
"http://dbpedia.org/resource/David_Comes_to_Life";"100";"1"
"http://dbpedia.org/resource/Dusk_and_Summer";"";""
"http://dbpedia.org/resource/Meteora_(album)";"81";"15"
"http://dbpedia.org/resource/Weapons_of_Mass_Destruction_(album)";"";""
"http://dbpedia.org/resource/Rising_Down";"90";"4"
"http://dbpedia.org/resource/Lost_and_Safe";"87";"3"
"http://dbpedia.org/resource/BLACKsummers'night";"80";"1"
"http://dbpedia.org/resource/Mail_on_Sunday_(album)";"40";"1"
"http://dbpedia.org/resource/Never_Been_Gone";"";""
"http://dbpedia.org/resource/Love_Is_a_Four_Letter_Word_(album)";"";""
"http://dbpedia.org/resource/Sometimes_the_Blues_Is_Just_a_Passing_Bird";"";""
"http://dbpedia.org/resource/Come_to_Life";"60";"1"
"http://dbpedia.org/resource/Tanglewood_Numbers";"80";"1"
"http://dbpedia.org/resource/Exploding_Head";"80";"1"
"http://dbpedia.org/resource/These_Are_the_Vistas";"";""
"http://dbpedia.org/resource/Crossing_the_Rubicon_(The_Sounds_album)";"";""
"http://dbpedia.org/resource/Ocean_Eyes";"88";"5"
"http://dbpedia.org/resource/Slicker_Than_Your_Average";"";""
"http://dbpedia.org/resource/Desperate_Youth,_Blood_Thirsty_Babes";"";""
"http://dbpedia.org/resource/Steingarten";"";""
"http://dbpedia.org/resource/50_Words_for_Snow";"";""
"http://dbpedia.org/resource/...Burn,_Piano_Island,_Burn";"100";"1"
"http://dbpedia.org/resource/Primary_Colours_(album)";"";""
"http://dbpedia.org/resource/Southern_Rock_Opera";"80";"1"
"http://dbpedia.org/resource/SuperHeavy_(album)";"";""
"http://dbpedia.org/resource/Silence_Is_Sexy";"100";"1"
"http://dbpedia.org/resource/Dead_Cities,_Red_Seas_&_Lost_Ghosts";"90";"2"
"http://dbpedia.org/resource/Sorry_for_Party_Rocking";"";""
"http://dbpedia.org/resource/Murs_3:16:_The_9th_Edition";"";""
"http://dbpedia.org/resource/Thunder,_Lightning,_Strike";"";""
"http://dbpedia.org/resource/The_Complex_(album)";"100";"1"
"http://dbpedia.org/resource/Euphoric_Heartbreak";"";""
"http://dbpedia.org/resource/Weird_Revolution";"";""
"http://dbpedia.org/resource/Godfather_Buried_Alive";"";""
"http://dbpedia.org/resource/The_New_Classic";"";""
"http://dbpedia.org/resource/Bow_Down_to_the_Exit_Sign";"";""
"http://dbpedia.org/resource/The_Intercontinentals";"";""
"http://dbpedia.org/resource/The_Monitor_(album)";"";""
"http://dbpedia.org/resource/The_Magnificent_Tree";"50";"2"
"http://dbpedia.org/resource/Ya_Know%3F";"";""
"http://dbpedia.org/resource/Haywire_(Josh_Turner_album)";"";""
"http://dbpedia.org/resource/The_Smell_of_Our_Own";"80";"1"
"http://dbpedia.org/resource/You_Could_Have_It_So_Much_Better";"87";"6"
"http://dbpedia.org/resource/Because_We_Hate_You";"";""
"http://dbpedia.org/resource/Calling_the_World";"";""
"http://dbpedia.org/resource/Last_2_Walk";"";""
"http://dbpedia.org/resource/Brass_Knuckles_(album)";"";""
"http://dbpedia.org/resource/Details_(album)";"90";"2"
"http://dbpedia.org/resource/Now,_More_Than_Ever";"100";"1"
"http://dbpedia.org/resource/Early_21st_Century_Blues";"";""
"http://dbpedia.org/resource/Twilight_of_the_Thunder_God";"92";"10"
"http://dbpedia.org/resource/Mad_for_Sadness";"";""
"http://dbpedia.org/resource/Mudvayne_(album)";"80";"1"
"http://dbpedia.org/resource/Actor_(album)";"80";"2"
"http://dbpedia.org/resource/Flashy";"80";"1"
"http://dbpedia.org/resource/Electric_Dirt";"80";"1"
"http://dbpedia.org/resource/Walking_on_a_Dream";"70";"2"
"http://dbpedia.org/resource/Twelve_Stops_and_Home";"";""
"http://dbpedia.org/resource/A_Rush_of_Blood_to_the_Head";"81";"19"
"http://dbpedia.org/resource/Lift_Your_Skinny_Fists_Like_Antennas_to_Heaven";"100";"8"
"http://dbpedia.org/resource/If_Only_You_Were_Lonely";"";""
"http://dbpedia.org/resource/Things_We_Lost_in_the_Fire_(album)";"100";"2"
"http://dbpedia.org/resource/Veckatimest";"";""
"http://dbpedia.org/resource/Old_Ramon";"";""
"http://dbpedia.org/resource/The_Weirdness";"";""
"http://dbpedia.org/resource/Pawn_Shoppe_Heart";"";""
"http://dbpedia.org/resource/HoboSapiens";"";""
"http://dbpedia.org/resource/Sale_el_Sol";"60";"1"
"http://dbpedia.org/resource/Destroyer's_Rubies";"";""
"http://dbpedia.org/resource/Fornever";"";""
"http://dbpedia.org/resource/The_Violet_Hour_(album)";"80";"1"
"http://dbpedia.org/resource/Size_Matters";"";""
"http://dbpedia.org/resource/Money_and_Celebrity";"";""
"http://dbpedia.org/resource/Grown_&_Sexy";"";""
"http://dbpedia.org/resource/On_Your_Sleeve";"";""
"http://dbpedia.org/resource/Return_of_Dragon";"";""
"http://dbpedia.org/resource/You_in_Reverse";"50";"2"
"http://dbpedia.org/resource/Forever_Abomination";"";""
"http://dbpedia.org/resource/Switzerland_(album)";"80";"1"
"http://dbpedia.org/resource/Here's_the_Tender_Coming";"";""
"http://dbpedia.org/resource/Slash_(album)";"70";"6"
"http://dbpedia.org/resource/Boys_and_Girls_in_America";"";""
"http://dbpedia.org/resource/Everybody_Wants_to_Be_on_TV";"";""
"http://dbpedia.org/resource/Rooty";"100";"2"
"http://dbpedia.org/resource/Birds_of_Pray";"20";"1"
"http://dbpedia.org/resource/Yuck_(album)";"60";"1"
"http://dbpedia.org/resource/Hell_in_a_Handbasket";"";""
"http://dbpedia.org/resource/Celebration_Rock";"80";"1"
"http://dbpedia.org/resource/Live_on_I-5";"";""
"http://dbpedia.org/resource/Untitled_23";"";""
"http://dbpedia.org/resource/Unfamiliar_Faces";"";""
"http://dbpedia.org/resource/The_Great_Destroyer";"100";"2"
"http://dbpedia.org/resource/Dangerous_Magical_Noise";"";""
"http://dbpedia.org/resource/The_Midnight_Organ_Fight";"100";"2"
"http://dbpedia.org/resource/Blackout!_2";"80";"1"
"http://dbpedia.org/resource/The_Industrialist";"80";"2"
"http://dbpedia.org/resource/Less_Than_Human_(album)";"";""
"http://dbpedia.org/resource/Fear_Yourself";"";""
"http://dbpedia.org/resource/I_Dreamed_a_Dream_(album)";"80";"2"
"http://dbpedia.org/resource/The_Noise_Made_by_People";"";""
"http://dbpedia.org/resource/Father,_Son,_Holy_Ghost_(album)";"73";"3"
"http://dbpedia.org/resource/Secrets_Are_Sinister";"";""
"http://dbpedia.org/resource/Wake_Up_the_Nation";"";""
"http://dbpedia.org/resource/How_I_Got_Over_(album)";"85";"4"
"http://dbpedia.org/resource/Crossing_Muddy_Waters";"";""
"http://dbpedia.org/resource/Whatever_People_Say_I_Am,_That's_What_I'm_Not";"82";"9"
"http://dbpedia.org/resource/Multiply_Additions";"";""
"http://dbpedia.org/resource/TP.3_Reloaded";"";""
"http://dbpedia.org/resource/Earthly_Delights_(album)";"";""
"http://dbpedia.org/resource/Rounds_(album)";"90";"2"
"http://dbpedia.org/resource/Tronic";"80";"1"
"http://dbpedia.org/resource/Hot_Sauce_Committee_Part_Two";"80";"1"
"http://dbpedia.org/resource/Sweet_7";"";""
"http://dbpedia.org/resource/It_Is_Time_for_a_Love_Revolution";"";""
"http://dbpedia.org/resource/Anniemal";"75";"4"
"http://dbpedia.org/resource/Thecontrollersphere";"";""
"http://dbpedia.org/resource/Robyn_(album)";"100";"1"
"http://dbpedia.org/resource/1372_Overton_Park";"";""
"http://dbpedia.org/resource/The_Wonder_Years_(9th_Wonder_album)";"";""
"http://dbpedia.org/resource/Beautifully_Human:_Words_and_Sounds_Vol._2";"";""
"http://dbpedia.org/resource/Children_Running_Through";"";""
"http://dbpedia.org/resource/Motown:_A_Journey_Through_Hitsville_USA";"";""
"http://dbpedia.org/resource/Never_Gone";"";""
"http://dbpedia.org/resource/Banga_(album)";"";""
"http://dbpedia.org/resource/This_Kind_of_Love";"";""
"http://dbpedia.org/resource/All_Things_Bright_and_Beautiful_(album)";"100";"1"
"http://dbpedia.org/resource/IRM_(album)";"47";"3"
"http://dbpedia.org/resource/Killing_Puritans";"";""
"http://dbpedia.org/resource/Dark_Days/Light_Years";"50";"2"
"http://dbpedia.org/resource/The_Old_Kit_Bag";"60";"1"
"http://dbpedia.org/resource/The_Papercut_Chronicles_II";"";""
"http://dbpedia.org/resource/Welcome_to_the_North";"60";"1"
"http://dbpedia.org/resource/Booming_Back_at_You";"80";"1"
"http://dbpedia.org/resource/Drops_of_Jupiter";"60";"1"
"http://dbpedia.org/resource/God's_Son";"80";"1"
"http://dbpedia.org/resource/Young_the_Giant_(album)";"";""
"http://dbpedia.org/resource/Sometimes_I_Wish_We_Were_an_Eagle";"";""
"http://dbpedia.org/resource/So-Called_Chaos";"80";"2"
"http://dbpedia.org/resource/Alright,_Still";"70";"4"
"http://dbpedia.org/resource/American_VI:_Ain't_No_Grave";"80";"1"
"http://dbpedia.org/resource/Bears,_Mayors,_Scraps_&_Bones";"";""
"http://dbpedia.org/resource/Mechanical_Wonder";"80";"1"
"http://dbpedia.org/resource/Attak";"60";"1"
"http://dbpedia.org/resource/II_Trill";"";""
"http://dbpedia.org/resource/Seven_Swans";"95";"4"
"http://dbpedia.org/resource/Soul_Caddy";"60";"1"
"http://dbpedia.org/resource/Chemical_Warfare_(album)";"80";"1"
"http://dbpedia.org/resource/Songs_from_Black_Mountain";"60";"1"
"http://dbpedia.org/resource/Music_for_Cougars";"";""
"http://dbpedia.org/resource/Wake_Up_and_Smell_the_Coffee";"80";"2"
"http://dbpedia.org/resource/Welcoming_Home_the_Astronauts";"";""
"http://dbpedia.org/resource/End_Titles..._Stories_for_Film";"85";"4"
"http://dbpedia.org/resource/Bitte_Orca";"80";"4"
"http://dbpedia.org/resource/%22V%22_Is_for_Vagina";"100";"3"
"http://dbpedia.org/resource/Can_Our_Love...";"100";"1"
"http://dbpedia.org/resource/At_My_Age";"";""
"http://dbpedia.org/resource/Drum's_Not_Dead";"";""
"http://dbpedia.org/resource/Run_to_Ruin";"";""
"http://dbpedia.org/resource/Sunny_Border_Blue";"73";"3"
"http://dbpedia.org/resource/Scars_&_Stories";"100";"1"
"http://dbpedia.org/resource/Street_Dreams_(Fabolous_album)";"40";"1"
"http://dbpedia.org/resource/Bon_Iver,_Bon_Iver";"87";"3"
"http://dbpedia.org/resource/Definition_of_Real";"";""
"http://dbpedia.org/resource/Identified";"";""
"http://dbpedia.org/resource/Humanoid_(album)";"80";"2"
"http://dbpedia.org/resource/Keys_to_the_World";"";""
"http://dbpedia.org/resource/The_Time_of_Our_Lives_(EP)";"";""
"http://dbpedia.org/resource/Life_in_a_Beautiful_Light";"";""
"http://dbpedia.org/resource/Godspeed_on_the_Devil's_Thunder";"53";"3"
"http://dbpedia.org/resource/Hefty_Fine";"100";"1"
"http://dbpedia.org/resource/I_Learned_the_Hard_Way";"";""
"http://dbpedia.org/resource/OK_Cowboy";"100";"1"
"http://dbpedia.org/resource/Devil's_Music";"";""
"http://dbpedia.org/resource/The_Whole_Love";"";""
"http://dbpedia.org/resource/Her_Majesty_the_Decemberists";"70";"2"
"http://dbpedia.org/resource/Fleet_Foxes_(EP)";"";""
"http://dbpedia.org/resource/Christmas_in_the_Heart";"";""
"http://dbpedia.org/resource/Love,_Shelby";"";""
"http://dbpedia.org/resource/Central_Reservation_(album)";"93";"3"
"http://dbpedia.org/resource/So_Amazin'";"";""
"http://dbpedia.org/resource/Skying";"";""
"http://dbpedia.org/resource/Some_Loud_Thunder";"";""
"http://dbpedia.org/resource/Coquelicot_Asleep_in_the_Poppies:_A_Variety_of_Whimsical_Verse";"";""
"http://dbpedia.org/resource/Dirt_Farmer";"";""
"http://dbpedia.org/resource/O.N.I.F.C.";"80";"1"
"http://dbpedia.org/resource/I_Am_Me";"80";"1"
"http://dbpedia.org/resource/Mm.._Food";"80";"1"
"http://dbpedia.org/resource/Quarantine_the_Past:_The_Best_of_Pavement";"";""
"http://dbpedia.org/resource/The_Meadowlands_(album)";"100";"1"
"http://dbpedia.org/resource/Borrowed_Heaven";"100";"1"
"http://dbpedia.org/resource/Dark_Roots_of_Earth";"";""
"http://dbpedia.org/resource/All_Is_Dream";"";""
"http://dbpedia.org/resource/Dirty_Words";"";""
"http://dbpedia.org/resource/(a)spera";"";""
"http://dbpedia.org/resource/WIXIW";"";""
"http://dbpedia.org/resource/Nuclear_Daydream";"";""
"http://dbpedia.org/resource/The_View_from_the_Bottom";"";""
"http://dbpedia.org/resource/Pyramid_Electric_Co.";"";""
"http://dbpedia.org/resource/Walk_It_Off";"";""
"http://dbpedia.org/resource/A_Better_Version_of_Me";"";""
"http://dbpedia.org/resource/My_Beautiful_Dark_Twisted_Fantasy";"85";"8"
"http://dbpedia.org/resource/Riot!";"85";"4"
"http://dbpedia.org/resource/Billy_Talent_III";"100";"1"
"http://dbpedia.org/resource/Paralytic_Stalks";"";""
"http://dbpedia.org/resource/Sir_Lucious_Left_Foot:_The_Son_of_Chico_Dusty";"90";"2"
"http://dbpedia.org/resource/13_&_God_(album)";"";""
"http://dbpedia.org/resource/Furious_Angels";"";""
"http://dbpedia.org/resource/Astro_Coast";"";""
"http://dbpedia.org/resource/The_Incredible_Machine_(album)";"";""
"http://dbpedia.org/resource/Malpractice_(Redman_album)";"100";"1"
"http://dbpedia.org/resource/Taking_Chances";"";""
"http://dbpedia.org/resource/Disconnection_Notice";"70";"2"
"http://dbpedia.org/resource/Furr";"";""
"http://dbpedia.org/resource/Through_the_Windowpane";"";""
"http://dbpedia.org/resource/Post-War";"100";"1"
"http://dbpedia.org/resource/Swing_Lo_Magellan";"60";"1"
"http://dbpedia.org/resource/Heathen_Chemistry";"90";"2"
"http://dbpedia.org/resource/Take_a_Look_in_the_Mirror";"67";"3"
"http://dbpedia.org/resource/Abnormally_Attracted_to_Sin";"90";"4"
"http://dbpedia.org/resource/The_Blueprint";"80";"4"
"http://dbpedia.org/resource/A_Stranger_Here";"";""
"http://dbpedia.org/resource/Sad_Sappy_Sucker";"60";"1"
"http://dbpedia.org/resource/Funeral_(album)";"97";"12"
"http://dbpedia.org/resource/The_Open_Door";"71";"7"
"http://dbpedia.org/resource/Yeah_Ghost";"";""
"http://dbpedia.org/resource/The_Drift";"";""
"http://dbpedia.org/resource/Georgia_Clay";"";""
"http://dbpedia.org/resource/The_Earth_Is_Not_a_Cold_Dead_Place";"97";"6"
"http://dbpedia.org/resource/Gettin'_In_Over_My_Head";"";""
"http://dbpedia.org/resource/Yankee_Hotel_Foxtrot";"92";"5"
"http://dbpedia.org/resource/Super_Taranta!";"";""
"http://dbpedia.org/resource/XTRMNTR";"";""
"http://dbpedia.org/resource/Me_First_(album)";"";""
"http://dbpedia.org/resource/Tear_the_World_Down";"";""
"http://dbpedia.org/resource/That_Lonesome_Song";"";""
"http://dbpedia.org/resource/Out_of_Frequency";"";""
"http://dbpedia.org/resource/Only_Built_4_Cuban_Linx..._Pt._II";"";""
"http://dbpedia.org/resource/Original_Pirate_Material";"100";"1"
"http://dbpedia.org/resource/Picaresque_(album)";"100";"2"
"http://dbpedia.org/resource/The_Soft_Bulletin";"73";"3"
"http://dbpedia.org/resource/Raditude";"40";"3"
"http://dbpedia.org/resource/Praise_&_Blame";"";""
"http://dbpedia.org/resource/Survival_of_the_Sickest_(album)";"";""
"http://dbpedia.org/resource/All_the_Right_Reasons";"73";"3"
"http://dbpedia.org/resource/Sharpen_Your_Teeth";"";""
"http://dbpedia.org/resource/14_Shades_of_Grey";"";""
"http://dbpedia.org/resource/Home_Sweet_Home_(Kano_album)";"";""
"http://dbpedia.org/resource/All_That_You_Can't_Leave_Behind";"74";"10"
"http://dbpedia.org/resource/Ta_det_lugnt";"";""
"http://dbpedia.org/resource/The_Last_Kiss_(album)";"100";"1"
"http://dbpedia.org/resource/Fist_of_God";"";""
"http://dbpedia.org/resource/Trill_OG";"";""
"http://dbpedia.org/resource/I_Speak_Because_I_Can";"100";"1"
"http://dbpedia.org/resource/Under_Cold_Blue_Stars";"";""
"http://dbpedia.org/resource/The_Dirty_South_(album)";"";""
"http://dbpedia.org/resource/Space_Is_Only_Noise";"100";"1"
"http://dbpedia.org/resource/Pullhair_Rubeye";"";""
"http://dbpedia.org/resource/Get_the_Picture%3F_(Smash_Mouth_album)";"";""
"http://dbpedia.org/resource/Kisses_on_the_Bottom";"";""
"http://dbpedia.org/resource/Brighter_Than_Creation's_Dark";"";""
"http://dbpedia.org/resource/Cast_of_Thousands";"80";"2"
"http://dbpedia.org/resource/Last_Days_of_Wonder";"";""
"http://dbpedia.org/resource/Treats_(album)";"70";"2"
"http://dbpedia.org/resource/Vices_&_Virtues";"90";"2"
"http://dbpedia.org/resource/Late_Registration";"88";"8"
"http://dbpedia.org/resource/The_Idler_Wheel...";"60";"1"
"http://dbpedia.org/resource/Blinking_Lights_and_Other_Revelations";"";""
"http://dbpedia.org/resource/I'm_with_You_(album)";"75";"4"
"http://dbpedia.org/resource/Idiology";"100";"1"
"http://dbpedia.org/resource/Orphans:_Brawlers,_Bawlers_&_Bastards";"";""
"http://dbpedia.org/resource/The_Evening_of_My_Best_Day";"";""
"http://dbpedia.org/resource/The_Sweet_Escape";"";""
"http://dbpedia.org/resource/Big_Bad_World";"";""
"http://dbpedia.org/resource/Getting_Away_with_Murder_(album)";"80";"1"
"http://dbpedia.org/resource/Have_One_on_Me";"100";"2"
"http://dbpedia.org/resource/55_Cadillac";"100";"1"
"http://dbpedia.org/resource/The_Craft_(album)";"80";"2"
"http://dbpedia.org/resource/Fan_Dance_(album)";"";""
"http://dbpedia.org/resource/Live_at_Reading";"80";"2"
"http://dbpedia.org/resource/Whokill";"100";"1"
"http://dbpedia.org/resource/The_Bright_Lights_of_America";"80";"2"
"http://dbpedia.org/resource/The_Stage_Names";"";""
"http://dbpedia.org/resource/Dead_Son_Rising";"100";"1"
"http://dbpedia.org/resource/Bright_Ideas";"";""
"http://dbpedia.org/resource/Blue_Sky_Noise";"100";"1"
"http://dbpedia.org/resource/Human_Conditions";"";""
"http://dbpedia.org/resource/Let's_Bottle_Bohemia";"";""
"http://dbpedia.org/resource/Electric_Circus_(album)";"80";"1"
"http://dbpedia.org/resource/Our_Endless_Numbered_Days";"100";"1"
"http://dbpedia.org/resource/Stir_the_Blood";"";""
"http://dbpedia.org/resource/The_Devil's_Rain_(album)";"";""
"http://dbpedia.org/resource/One_Soul_Now";"";""
"http://dbpedia.org/resource/Panic_of_Girls";"40";"1"
"http://dbpedia.org/resource/LCD_Soundsystem_(album)";"87";"3"
"http://dbpedia.org/resource/The_Facts_of_Life_(album)";"";""
"http://dbpedia.org/resource/Winter_Hymn_Country_Hymn_Secret_Hymn";"90";"2"
"http://dbpedia.org/resource/Pink_Friday:_Roman_Reloaded";"100";"1"
"http://dbpedia.org/resource/Secret_South";"100";"1"
"http://dbpedia.org/resource/UGK_4_Life";"";""
"http://dbpedia.org/resource/Isolation_Drills";"";""
"http://dbpedia.org/resource/Always_Outnumbered,_Never_Outgunned";"85";"4"
"http://dbpedia.org/resource/Pray_IV_Reign";"";""
"http://dbpedia.org/resource/Jewellery_Quarter_(album)";"";""
"http://dbpedia.org/resource/A_Lifetime_of_Temporary_Relief:_10_Years_of_B-Sides_and_Rarities";"100";"1"
"http://dbpedia.org/resource/Winning_Days";"";""
"http://dbpedia.org/resource/Faking_the_Books";"";""
"http://dbpedia.org/resource/Here_with_Me_(album)";"";""
"http://dbpedia.org/resource/Burst_Apart";"80";"2"
"http://dbpedia.org/resource/Sung_Tongs";"100";"1"
"http://dbpedia.org/resource/Le_Noise";"80";"1"
"http://dbpedia.org/resource/The_College_Dropout";"88";"8"
"http://dbpedia.org/resource/Transference_(album)";"";""
"http://dbpedia.org/resource/One_Kind_Favor";"100";"2"
"http://dbpedia.org/resource/Real_Animal";"100";"1"
"http://dbpedia.org/resource/Apollo_Kids_(album)";"100";"1"
"http://dbpedia.org/resource/Figure_8_(album)";"80";"2"
"http://dbpedia.org/resource/Rise_and_Fall,_Rage_and_Grace";"100";"2"
"http://dbpedia.org/resource/Memphis_Blues_(album)";"";""
"http://dbpedia.org/resource/The_Spine";"";""
"http://dbpedia.org/resource/The_World_I_Want_to_Leave_Behind";"";""
"http://dbpedia.org/resource/Boxer_(album)";"87";"3"
"http://dbpedia.org/resource/Saints_of_Los_Angeles";"";""
"http://dbpedia.org/resource/Lupe_Fiasco's_Food_&_Liquor";"100";"2"
"http://dbpedia.org/resource/The_Shepherd's_Dog";"100";"4"
"http://dbpedia.org/resource/Payable_on_Death";"100";"1"
"http://dbpedia.org/resource/White_Chalk";"80";"7"
"http://dbpedia.org/resource/Lions_(album)";"80";"1"
"http://dbpedia.org/resource/The_Coral_(album)";"85";"4"
"http://dbpedia.org/resource/Trust_Me_(album)";"";""
"http://dbpedia.org/resource/Fever_to_Tell";"90";"4"
"http://dbpedia.org/resource/David_Archuleta_(album)";"100";"1"
"http://dbpedia.org/resource/Satan's_Circus";"";""
"http://dbpedia.org/resource/Stade_2";"";""
"http://dbpedia.org/resource/Demon_Days";"84";"11"
"http://dbpedia.org/resource/The_Sunset_Tree";"100";"2"
"http://dbpedia.org/resource/Way_to_Normal";"";""
"http://dbpedia.org/resource/Clap_Your_Hands_Say_Yeah_(album)";"";""
"http://dbpedia.org/resource/The_Curse_of_Blondie";"";""
"http://dbpedia.org/resource/Asleep_in_the_Back";"60";"1"
"http://dbpedia.org/resource/Street's_Disciple";"60";"1"
"http://dbpedia.org/resource/Favourite_Colours";"";""
"http://dbpedia.org/resource/Big_Dreams_&_High_Hopes";"";""
"http://dbpedia.org/resource/Welcome_to_Mali";"100";"2"
"http://dbpedia.org/resource/Overpowered";"";""
"http://dbpedia.org/resource/Lessons_in_Love_(Lloyd_album)";"";""
"http://dbpedia.org/resource/Hotel_Paper";"60";"1"
"http://dbpedia.org/resource/3_Doors_Down_(album)";"76";"5"
"http://dbpedia.org/resource/Endlessly_(album)";"";""
"http://dbpedia.org/resource/Fragments_of_Freedom";"80";"4"
"http://dbpedia.org/resource/The_Shadow_of_an_Empire";"";""
"http://dbpedia.org/resource/The_Remote_Part";"";""
"http://dbpedia.org/resource/8_Million_Stories";"100";"1"
"http://dbpedia.org/resource/Under_the_Boards";"";""
"http://dbpedia.org/resource/Language._Sex._Violence._Other%3F";"60";"2"
"http://dbpedia.org/resource/American_III:_Solitary_Man";"95";"4"
"http://dbpedia.org/resource/Screaming_Bloody_Murder";"100";"1"
"http://dbpedia.org/resource/New_Brigade";"";""
"http://dbpedia.org/resource/Let's_Stay_Friends";"";""
"http://dbpedia.org/resource/Bicycles_&_Tricycles";"";""
"http://dbpedia.org/resource/The_Sunlandic_Twins";"100";"1"
"http://dbpedia.org/resource/The_Isness";"";""
"http://dbpedia.org/resource/Charmbracelet";"80";"2"
"http://dbpedia.org/resource/Apocalyptic_Love";"80";"1"
"http://dbpedia.org/resource/Undun";"100";"1"
"http://dbpedia.org/resource/Brooklyn's_Don_Diva";"";""
"http://dbpedia.org/resource/Ghosts_of_the_Great_Highway";"";""
"http://dbpedia.org/resource/The_Sea_of_Memories";"";""
"http://dbpedia.org/resource/Wonders_of_the_Younger";"";""
"http://dbpedia.org/resource/Hands_All_Over_(album)";"80";"3"
"http://dbpedia.org/resource/Speakerboxxx/The_Love_Below";"73";"12"
"http://dbpedia.org/resource/Chosen_Lords";"80";"1"
"http://dbpedia.org/resource/The_Private_Press";"85";"4"
"http://dbpedia.org/resource/Damita_Jo_(album)";"100";"1"
"http://dbpedia.org/resource/Juliana's_Pony:_Total_System_Failure";"100";"1"
"http://dbpedia.org/resource/Vulnerable_(Tricky_album)";"40";"1"
"http://dbpedia.org/resource/Time_the_Conqueror";"";""
"http://dbpedia.org/resource/You_Gotta_Go_There_to_Come_Back";"100";"1"
"http://dbpedia.org/resource/Malice_n_Wonderland";"";""
"http://dbpedia.org/resource/Cryptomnesia_(album)";"";""
"http://dbpedia.org/resource/Visiter";"";""
"http://dbpedia.org/resource/Wild_Flag_(album)";"";""
"http://dbpedia.org/resource/Tomahawk_Technique";"";""
"http://dbpedia.org/resource/Love_Notes/Letter_Bombs";"";""
"http://dbpedia.org/resource/I_Am_a_Bird_Now";"100";"3"
"http://dbpedia.org/resource/Kaputt_(album)";"80";"1"
"http://dbpedia.org/resource/Andorra_(album)";"100";"1"
"http://dbpedia.org/resource/The_Temper_Trap_EP";"60";"1"
"http://dbpedia.org/resource/Sing_Along_to_Songs_You_Don't_Know";"40";"1"
"http://dbpedia.org/resource/Let_England_Shake";"87";"6"
"http://dbpedia.org/resource/It's_Alive!_(album)";"";""
"http://dbpedia.org/resource/Ire_Works";"87";"3"
"http://dbpedia.org/resource/Love,_Hate_and_Then_There's_You";"";""
"http://dbpedia.org/resource/The_Money_Store_(album)";"100";"3"
"http://dbpedia.org/resource/Histoire_de_Melody_Nelson";"";""
"http://dbpedia.org/resource/Comicopera";"";""
"http://dbpedia.org/resource/Dizzy_Spells_(album)";"";""
"http://dbpedia.org/resource/You_Forgot_It_in_People";"90";"4"
"http://dbpedia.org/resource/Why_Should_the_Fire_Die%3F";"80";"1"
"http://dbpedia.org/resource/Illinois_(album)";"100";"8"
"http://dbpedia.org/resource/You_Are_Free";"";""
"http://dbpedia.org/resource/Glassheart";"";""
"http://dbpedia.org/resource/Red_River_Blue";"";""
"http://dbpedia.org/resource/Black_Tambourine_(album)";"";""
"http://dbpedia.org/resource/Apologies_to_the_Queen_Mary";"";""
"http://dbpedia.org/resource/Pocket_Symphony";"73";"3"
"http://dbpedia.org/resource/Higher_Than_the_Eiffel";"";""
"http://dbpedia.org/resource/Morningwood_(album)";"40";"1"
